timestamp_utc,exchange,pair,best_bid,best_ask,last_price
2026-03-11T12:38:48.674076+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:39:51.615168+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:40:56.045871+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:41:58.834081+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:43:02.172547+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:44:04.787823+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:45:07.179870+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T12:46:09.581502+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:47:13.209576+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:48:17.003981+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T12:49:23.401751+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T12:50:26.428109+00:00,indodax,USDTIDR,16909,16910,16909
2026-03-11T12:51:29.676310+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T12:52:33.062894+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T12:53:35.549788+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T12:54:39.054082+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T12:55:41.007095+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:56:45.747064+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:57:48.640343+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T12:58:51.784442+00:00,indodax,USDTIDR,16909,16911,16909
2026-03-11T12:59:54.271902+00:00,indodax,USDTIDR,16909,16911,16909
2026-03-11T13:00:57.795594+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T13:02:01.690070+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T13:03:04.887123+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T13:04:08.741492+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T13:05:11.783063+00:00,indodax,USDTIDR,16910,16911,16911
